18 5 3.90324271145303937713748749728e-1
18 6 3.93781614105740348354147999329e-1
18 7 3.99544470423780913846083199421e-1
18 8 4.05164698746348318340064274141e-1
18 9 4.04307413449346157620896824703e-1
18 10 4.07639528386416247331526210342e-1
18 11 4.06988366317712849289479371869e-1
18 12 4.06237472224121020222171872383e-1
18 13 4.06093738864190399538210272071e-1
18 14 4.05713839083146076981439857057e-1
18 15 4.05457702702429331799640705960e-1
18 16 4.05344540148376475391498386403e-1
18 17 4.05293114561702547203695005158e-1
18 18 1.00000000000000000000000000000e0
19 1 3.54900367190569986827172932638e-1
19 2 3.73270140589011576867811000469e-1
19 3 3.84227210853082464034725813040e-1
19 4 3.85811002807559901099096073282e-1
19 5 3.91506434198888030565361459064e-1
19 6 3.93685690497717385442565223997e-1
19 7 3.97443157610306113822948759359e-1
19 8 4.01557152529789551152110211800e-1
19 9 3.87930650257830743523959454709e-1
19 10 4.06894763629379490665758540366e-1
19 11 4.07607331587970747187497692833e-1
19 12 4.06975001394673556328334208542e-1
19 13 4.06233283360626256391747460520e-1
19 14 4.05564609899615082516895441660e-1
19 15 4.05501836669725776360450239030e-1
19 16 4.05440657151166249521687713824e-1
19 17 4.05328235074341437788816209467e-1
19 18 4.05291674314579606915570592690e-1
19 19 1.00000000000000000000000000000e0
20 1 3.54777141678273027651392691033e-1
20 2 3.74095084515421843302768817074e-1
20 3 3.81702847771287417658613446940e-1
20 4 3.89345647305415466489542504578e-1
20 5 3.91661929380366094446734721709e-1
20 6 4.00623067900063489774908473316e-1
20 7 3.96052142270222477031460055092e-1
20 8 4.00657752014106350744840614876e-1
20 9 4.05871857285001505943585317378e-1
20 10 4.03717283535069190755317046215e-1
20 11 4.07341096293593792899638218633e-1
20 12 4.07038841989599375684124797991e-1
20 13 4.05076801470319232580920095622e-1
20 14 4.06161161995403820133635316426e-1
20 15 4.05735168830864407111296607187e-1
20 16 4.05542594005326991502385497562e-1
20 17 4.05384753600563771681152159586e-1
20 18 4.05326051185739872958293910070e-1
20 19 4.05290533723461516126339388392e-1
20 20 1.00000000000000000000000000000e0
21 1 3.54670204557424856680097263205e-1
21 2 3.73012349426039783901651887586e-1
21 3 3.82134056445547493793869550895e-1
21 4 3.88150190851499686709647104360e-1
21 5 3.92696339849982703621152672985e-1
21 6 3.91846959535687608092781529518e-1
21 7 3.94797341805465539578525970678e-1
21 8 3.99176885458934146814555758666e-1
21 9 4.02148953732792014736715274989e-1
21 10 3.88007534390833405894813863703e-1
21 11 4.06472079451044126336794024803e-1
21 12 4.07215429026597194995965568574e-1
21 13 4.06734450428127909458258629419e-1
21 14 4.06060071843438462829935610556e-1
21 15 4.06003815911640406249182115073e-1
21 16 4.05697043626611347204201790993e-1
21 17 4.05519153957480554269687236778e-1
21 18 4.05385358000295368161092054253e-1
21 19 4.05315510873695254890692893574e-1
21 20 4.05289620473930371820641491217e-1
21 21 1.00000000000000000000000000000e0
22 1 3.54576802630089438300307303462e-1
22 2 3.73712029253649383206277298033e-1
22 3 3.82919595365765219519077285984e-1
22 4 3.87124398948376367056872251916e-1
22 5 3.92143995483951572065541693470e-1
22 6 3.93452942156364706661197090655e-1
22 7 3.95580836286796657641632348529e-1
22 8 3.98102886466296229399097685250e-1
22 9 4.01283643290609979795335212419e-1
22 10 4.06478470588947282415162588409e-1
22 11 4.03218900146795519323244740568e-1
22 12 4.07162286327996550044577057094e-1
22 13 4.07087681486332497081713013719e-1
22 14 4.06827329361826151654519871252e-1
22 15 4.06130576082919424600962800421e-1
22 16 4.05972682667165507211706795131e-1
22 17 4.05658778127188860928435969820e-1
22 18 4.05497310945440496065273133012e-1
22 19 4.05377766725615030684618496297e-1
22 20 4.05314247333704504488780933658e-1
22 21 4.05288881919932342061541639486e-1
22 22 1.00000000000000000000000000000e0
23 1 3.54494741417248488892043016769e-1
23 2 3.72816193379075923770017817315e-1
23 3 3.81020004957666949656012175686e-1
23 4 3.86430766331817191821877202504e-1
23 5 3.88303078156098536547358564277e-1
23 6 3.93488202716136717309848555978e-1
23 7 4.01981100489159965850482263698e-1
23 8 3.96498191428275408592796719472e-1
23 9 4.00321002223778178348657989286e-1
23 10 4.02623874104877251458741949897e-1
23 11 3.88095851971723793856815199164e-1
23 12 4.06085945506273783242144699923e-1
23 13 4.07156622385206087270675312350e-1
23 14 4.06718291296404061147466948492e-1
23 15 4.04946464667700657850062688665e-1
23 16 4.06036160643564108771046497761e-1
23 17 4.05472247558924237967944092130e-1
23 18 4.05631490240612396349082476819e-1
23 19 4.05404280725753790980614826132e-1
23 20 4.05347098237198072563489664510e-1
23 21 4.05307155261428674945255741396e-1
23 22 4.05288279177008124389988637035e-1
23 23 1.00000000000000000000000000000e0
24 1 3.54422254290360503749593922321e-1
24 2 3.73416935208833979273950647087e-1
24 3 3.82373013187012061911644991688e-1
24 4 3.88897410493615435861724546150e-1
24 5 3.92414912116178896644237868606e-1
24 6 3.94202106727748019578692949540e-1
24 7 3.92922284870526648875956065700e-1
24 8 3.95874897925423634538393449956e-1
24 9 3.98784772870312531541481843682e-1
24 10 4.01797136304976803841975663488e-1
24 11 4.07004322183215793246698492746e-1
24 12 4.02805515862415122836101415352e-1
24 13 4.06872459406098400562806300166e-1
24 14 4.07188804781150239395203079547e-1
24 15 4.06550411063765715574098938646e-1
24 16 4.05922807742514008774999311639e-1
24 17 4.05979694955817457217863485243e-1
24 18 4.05658354543301205283934022617e-1
24 19 4.05440514406465342314002366977e-1
24 20 4.05420428852175564870737888872e-1
24 21 4.05347464686588001580822678072e-1
24 22 4.05306410184924422737558984021e-1
24 23 4.05287783144522245892638882429e-1
24 24 1.00000000000000000000000000000e0
25 1 3.54357906046981352809339505927e-1
25 2 3.72663470629198646332671124448e-1
25 3 3.81689827204890533713351235707e-1
25 4 3.85988498951212238906987218868e-1
25 5 3.91022993555696278217278612382e-1
25 6 3.94471593973273384703459233089e-1
25 7 3.94898402015505818756592521064e-1
25 8 3.97145916565090385745185138853e-1
25 9 3.97982968122220017485134452776e-1
25 10 4.01009219166526038334774291214e-1
25 11 4.03002411609062350048652589140e-1
25 12 3.88191155612166699860253725525e-1
25 13 4.05715803417842533714992291831e-1
25 14 4.06984304058022743830981767787e-1
25 15 4.06764769162926506145326067492e-1
25 16 4.06720186117146753880516315300e-1
25 17 4.06020685621377907938539555430e-1
25 18 4.05879573780660952628926360588e-1
25 19 4.05647364515636783854939810521e-1
25 20 4.05492390133967234584835692040e-1
25 21 4.05410304621037628828887112251e-1
25 22 4.05343824882276647049546249218e-1
25 23 4.05301476498035412993530783632e-1
25 24 4.05287371779876495940514303311e-1
25 25 1.00000000000000000000000000000e0
26 1 3.54300520938927465623496579908e-1
26 2 3.73184759009935311408998678439e-1
26 3 3.80997270635326328020114793631e-1
26 4 3.86684347705031835987975352214e-1
26 5 3.90306804891875530751604489533e-1
26 6 3.93444694456222643671807891392e-1
26 7 3.94947008317455974043032846256e-1
26 8 4.02965025018611961130746916152e-1
26 9 3.97124437350337328314672509517e-1
26 10 3.99990039396323258352045090900e-1
26 11 4.02162289307905637924936447441e-1
26 12 4.07467786412621070741299861422e-1
26 13 4.02452594674440544626260000042e-1
26 14 4.06625676231719856007151468040e-1
26 15 4.06827203962695634287693429192e-1
26 16 4.06526699289030579382591897708e-1
26 17 4.04846951666063956233564111639e-1
26 18 4.05987209614586747362823528962e-1
26 19 4.05890993476540816657011793670e-1
26 20 4.05624400559313154219666869344e-1
26 21 4.05477274338775077595901126438e-1
26 22 4.05402190271979410270594993924e-1
26 23 4.05325690125359917111836710051e-1
26 24 4.05301033101404972547720546109e-1
26 25 4.05287028200682199428036996435e-1
26 26 1.00000000000000000000000000000e0
27 1 3.54249128309720526439701489025e-1
27 2 3.72542236360975337794209232291e-1
27 3 3.82221642117472438992870125681e-1
27 4 3.87105900952643464781563510759e-1
27 5 3.89571710220751344945702642999e-1
27 6 3.90180157660220184837407264517e-1
27 7 3.95042152087612552138678619333e-1
27 8 3.93713820255737026178303743698e-1
27 9 3.96821111746931596958636222426e-1
27 10 3.99473531444080417688868539115e-1
27 11 4.01689104374749883957021843832e-1
27 12 4.03317577828887508967191790286e-1
27 13 3.88290328790230125481191220211e-1
27 14 4.05399004609417631797452224224e-1
27 15 4.06816699446173163953342410019e-1
27 16 4.06827312911263932354183034697e-1
27 17 4.06407665390923320881307239988e-1
27 18 4.05809428015990507675019105619e-1
27 19 4.05954991196178877544086380854e-1
27 20 4.05406317598422205328670562432e-1
27 21 4.05582859969884108666771844859e-1
27 22 4.05464676007513211102885755931e-1
27 23 4.05355411402022926256584541297e-1
27 24 4.05325986128231030954406595302e-1
27 25 4.05297502775487374090528388638e-1
27 26 4.05286739343952726042834385114e-1
27 27 1.00000000000000000000000000000e0
28 1 3.54202921080870443697053337459e-1
28 2 3.72998784292102121765777992929e-1
28 3 3.80919722508604560680585713244e-1
28 4 3.87073511777626177693184993650e-1
28 5 3.89776328433564522667621819223e-1
28 6 3.94695276368872912677264553452e-1
28 7 3.95680899128548653592894490567e-1
28 8 3.96047561180869304311906190212e-1
28 9 3.98442281820169559833670653976e-1
28 10 3.98236792684326667454717979426e-1
28 11 4.00855801808236645118650862642e-1
28 12 4.02510086478492997884407680707e-1
28 13 4.07879287854082015427547966455e-1
28 14 4.02155381904640712080771228951e-1
28 15 4.06364374904456415122847163727e-1
28 16 4.06839535399095140021600351030e-1
28 17 4.06572692097712247362635447302e-1
28 18 4.06640117136733870914292043561e-1
28 19 4.05931461111243967613593082071e-1
28 20 4.05864970001883902603443888455e-1
28 21 4.05597900712638665619317572803e-1
28 22 4.05580010738128245153151569978e-1
28 23 4.05457172727793080440998383103e-1
28 24 4.05363218595800697618325733159e-1
28 25 4.05324151951602525110948646846e-1
28 26 4.05297239508542815954646292867e-1
28 27 4.05286495005993872550289759705e-1
28 28 1.00000000000000000000000000000e0
29 1 3.54161223727733803602435334008e-1
29 2 3.72444388084884425786900352776e-1
29 3 3.81240447757950179894420984575e-1
29 4 3.85392766281333514634560324236e-1
29 5 3.91873018330305632644888612833e-1
29 6 3.92980610386390059523094694041e-1
29 7 3.95696297935233102893024833673e-1
29 8 3.96002181818354140477113583220e-1
29 9 4.03692504961944398884362885272e-1
29 10 3.97587463072876372191314555374e-1
29 11 3.99734013306714289334367309667e-1
29 12 4.02104551538239303771250720933e-1
29 13 4.03593119439433435826297834221e-1
29 14 3.88391193065802464776256599017e-1
29 15 4.05122520466841138008939562832e-1
29 16 4.06743940341167705351862654888e-1
29 17 4.06899328684042691629318677876e-1
29 18 4.06373146632726438506843052051e-1
29 19 4.04768916508420189320537544290e-1
29 20 4.05923930188205520967743934895e-1
29 21 4.05795663980539873891425814635e-1
29 22 4.05606176757025679174131105548e-1
29 23 4.05399346116823240379362815643e-1
29 24 4.05372823898342980898310881172e-1
29 25 4.05358335823873418181684980487e-1
29 26 4.05312782904995720131269145470e-1
29 27 4.05294651594208481360933319411e-1
29 28 4.05286287146294310409286091972e-1
29 29 1.00000000000000000000000000000e0
30 1 3.54123467342933565218594502121e-1
30 2 3.72847504458239842869694719160e-1
30 3 3.81632280760092656628834214901e-1
30 4 3.87158356721813592968985487291e-1
30 5 3.88739192357180425621466278832e-1
30 6 3.92642954251453534128007038610e-1
30 7 3.94377191582952943066149241207e-1
30 8 3.96075096424711799124115910101e-1
30 9 3.94315675260654998760443656778e-1
30 10 3.97725143009005961939918490578e-1
30 11 3.99229022337986687320849424867e-1
30 12 4.01492634108788558512037880711e-1
30 13 4.02788384560724747594193967536e-1
30 14 4.08248682493089053008398995829e-1
30 15 4.01899104519780207490624235503e-1
30 16 4.06168834099019847771903953810e-1
30 17 4.06734389465085899820276656031e-1
30 18 4.06586543108469423904704656014e-1
30 19 4.06296479671392583922909619206e-1
30 20 4.05717758274676157960407836732e-1
30 21 4.05859890141837736055665443192e-1
30 22 4.05832740517636528616569229608e-1
30 23 4.05575113342761156974037373938e-1
30 24 4.05457723306400191884926192979e-1
30 25 4.05393873835520721448124191794e-1
30 26 4.05355070077957373158394438256e-1
30 27 4.05313038473728220488509472477e-1
30 28 4.05294498048313843210878556177e-1
30 29 4.05286109376969631729137473652e-1
30 30 1.0000000000000000000000000000e0
31 1 3.54089170048664899492614398939e-1
31 2 3.72364272215365780725456391066e-1
31 3 3.80622715212745761007882332811e-1
31 4 3.86378281991164531983822231536e-1
31 5 3.89743285118629186200432299058e-1
31 6 3.92144544357624101100228171811e-1
31 7 3.91680090451256808693272680851e-1
31 8 3.96695336584193615197132751242e-1
31 9 3.96961540386234499270289414569e-1
31 10 3.99519827650910625086384614221e-1
31 11 3.98538841808005260961102190773e-1
31 12 4.00598149402379304569403953210e-1
31 13 4.02398177425163078879539441962e-1
31 14 4.03838041614098627372523058215e-1
31 15 3.88492230980273670335328473586e-1
31 16 4.04862767965613072064120270529e-1
31 17 4.06543736993549428824640240514e-1
31 18 4.06558338068887321359291130376e-1
31 19 4.06378631737543914158809979865e-1
31 20 4.06578115954095468854799717291e-1
31 21 4.05860718548682462671824401591e-1
31 22 4.05843917953166516669052903077e-1
31 23 4.05357039283675801288864395281e-1
31 24 4.05561582760338647375077561412e-1
31 25 4.05452870214172011030897722939e-1
31 26 4.05387103228223453983351079754e-1
31 27 4.05329128158317984600593975241e-1
31 28 4.05312086400140901328939092581e-1
31 29 4.05292560842704433213187363063e-1
31 30 4.05285956584261723932344842299e-1
31 31 1.00000000000000000000000000000e0
32 1 3.54057921484986412004782685600e-1
32 2 3.72722787536480854676302100922e-1
32 3 3.81443113605287043346714428982e-1
32 4 3.85995652178460671788981909810e-1
32 5 3.89786371472776369730559491059e-1
32 6 3.91683186165602221162055673957e-1
32 7 3.96462741796181718817874106037e-1
32 8 3.96832467964382546849240786139e-1
32 9 3.96873607465140646536642409115e-1
32 10 4.04240325360172927041426489282e-1
32 11 3.98170029841206140186418637570e-1
32 12 4.00429800782264918314089425838e-1
32 13 4.01857524509600571675726685469e-1
32 14 4.03052138340826853858571558063e-1
32 15 4.08582116332180438164408794622e-1
32 16 4.01680615191580364565466080172e-1
32 17 4.05963200396407265520835161329e-1
32 18 4.06614629957483551378293533522e-1
32 19 4.06634845719951476821835589778e-1
32 20 4.06266564303636329315055439585e-1
32 21 4.04706388746836504263696045699e-1
32 22 4.05880605631645461063887479459e-1
32 23 4.05774508800637853635310351780e-1
32 24 4.05551638637868554576325928335e-1
32 25 4.05534036269075821453168680882e-1
32 26 4.05444190751310438359026871658e-1
32 27 4.05382218432523061779670322207e-1
32 28 4.05333433489752839951960089970e-1
32 29 4.05304617030156878291969370311e-1
32 30 4.05292475101323426905563764325e-1
32 31 4.05285824645117782814927194728e-1
32 32 1.0000000000000000000000000000e0
33 1 3.54029370432282507867008145051e-1
33 2 3.72297846514786569346375995949e-1
33 3 3.81005281114727043845873339691e-1
33 4 3.85856057459444785135948602652e-1
33 5 3.90146532081168006399393639185e-1
33 6 3.92311927609905242489631823783e-1
33 7 3.94408559932495593473672485462e-1
33 8 3.96487624161592416247164051555e-1
33 9 3.96916731239811312879474251673e-1
33 10 3.94785434330397311335813586821e-1
33 11 3.98513891585552187104679025788e-1
33 12 3.99393029531556258322393797734e-1
33 13 4.01269133089343008316912993931e-1
33 14 4.02693374944204644880485351986e-1
33 15 4.04056203490709458985513988566e-1
33 16 3.88592392289911800522469419541e-1
33 17 4.04631732482777287064897724478e-1
33 18 4.06398760289565637064014458942e-1
33 19 4.06612119264314128345396747980e-1
33 20 4.06406025311183929566099077711e-1
33 21 4.06209782211196254589913346008e-1
33 22 4.05640246220412736551150253581e-1
33 23 4.05841102826230757733072748212e-1
33 24 4.05734417024457697689467049441e-1
33 25 4.05565714825456084016032905559e-1
33 26 4.05544655321212819446271330021e-1
33 27 4.05429920815076523677249693879e-1
33 28 4.05380224569760650684041282008e-1
33 29 4.05330875228260944745272324714e-1
33 30 4.05304838175900653039210942746e-1
33 31 4.05290998190043201203995596574e-1
33 32 4.05285710212972542786893721544e-1
33 33 1.00000000000000000000000000000e0
34 1 3.54003214864134731364543133698e-1
34 2 3.72618753714045139214631442175e-1
34 3 3.80660206464028334454575494531e-1
34 4 3.86962531374908813321411457871e-1
34 5 3.89635959415372412774326605880e-1
34 6 3.93870524337136609554273740117e-1
34 7 3.94289178387211866606934346642e-1
34 8 3.95130198911754478210511990208e-1
34 9 3.97111089974604648471909656216e-1
34 10 3.97717120235866149835889863483e-1
34 11 4.00418642328893095742578187364e-1
34 12 3.98948071329752556735057445674e-1
34 13 4.00446704221292462896609957060e-1
34 14 4.02329401787967351820438233472e-1
34 15 4.03269074967653857108824199222e-1
34 16 4.08885456364576303724563014313e-1
34 17 4.01490609598548546662386079885e-1
34 18 4.05780079937344974539167477200e-1
34 19 4.06506281066141213530366296644e-1
34 20 4.06687019543262942294546759042e-1
34 21 4.06258977702025849986869884203e-1
34 22 4.06529201736779413174703594843e-1
34 23 4.05794964712036625081911244217e-1
34 24 4.05827871480227009849820001746e-1
34 25 4.05789050831147986518739669402e-1
34 26 4.05553834127903912436447590204e-1
34 27 4.05369859361180613080372723765e-1
34 28 4.05431684411140593109213801897e-1
34 29 4.05337549185448048372340242968e-1
34 30 4.05329520827850934598600077739e-1
34 31 4.05304339269822453490202261471e-1
34 32 4.05290954720854410796746025027e-1
34 33 4.05285610554412904662464654077e-1
34 34 1.0000000000000000000000000000e0
35 1 3.53979193899838062281198535334e-1
35 2 3.72242158685662963374204023426e-1
35 3 3.81393428505973902873762024422e-1
35 4 3.85436464118126471280033680515e-1
35 5 3.88409379873115510186996896943e-1
35 6 3.90662265049247098107756836846e-1
35 7 3.93811322074859125590441962603e-1
35 8 3.92924245843802544953728748484e-1
35 9 3.97498917144929616316698522154e-1
35 10 3.97630032651134734344565741978e-1
35 11 4.04658425864905095522229572484e-1
35 12 3.98708429996326826905428972650e-1
35 13 4.00100288653089658493341837773e-1
35 14 4.01797086622031426824039946863e-1
35 15 4.02888915810222392179381601888e-1
35 16 4.04249921281478659251391897073e-1
35 17 3.88690958433536647112662999264e-1
35 18 4.04430397710895557259334329139e-1
35 19 4.06248709347998309821927953541e-1
35 20 4.06538716125630743687068889960e-1
35 21 4.06440416256988703934639323122e-1
35 22 4.06174856919269435591332644418e-1
35 23 4.04655385186051464482143000803e-1
35 24 4.05819474871118308060696552594e-1
35 25 4.05763745216813049078491253366e-1
35 26 4.05318907981367738475399196194e-1
35 27 4.05542954206687105522481275727e-1
35 28 4.05430870082060448356319596493e-1
35 29 4.05351688008762066282263885275e-1
35 30 4.05347763534038395915897367249e-1
35 31 4.05314034255363017507395791350e-1
35 32 4.05299239970414396481070277358e-1
35 33 4.05289810396416540056627777809e-1
35 34 4.05285523423611579510510614360e-1
35 35 1.00000000000000000000000000000e0
36 1 3.53957081252784122346326359058e-1
36 2 3.72531065756214807103314430119e-1
36 3 3.80592136076555373136798000163e-1
36 4 3.85995162138632521110127192138e-1
36 5 3.90427389677763577896185778248e-1
36 6 3.91991507325458779782742441023e-1
36 7 3.93357193786655482020085415300e-1
36 8 3.97875214117427910016706523676e-1
36 9 3.97590190745505510823098860633e-1
36 10 3.97702546482829802301169287965e-1
36 11 3.95160090900837261880098330672e-1
36 12 3.99241251820123236306583476107e-1
36 13 3.99573928780789387871824500564e-1
36 14 4.01089049244725281622956584329e-1
36 15 4.02635339542417812796406810565e-1
36 16 4.03469988529831961454729180052e-1
36 17 4.09162614836540315397489155390e-1
36 18 4.01327017508138303377135877227e-1
36 19 4.05589254715190414310078930632e-1
36 20 4.06482751961282807628363436237e-1
36 21 4.06360914952173319048170507913e-1
36 22 4.06306632317706924637358163893e-1
36 23 4.06140728535378909441171465909e-1
36 24 4.05575578215335075833711810266e-1
36 25 4.05801212309064436957617816583e-1
36 26 4.05713929315735649808613131293e-1
36 27 4.05513821580488896659389094159e-1
36 28 4.05520300763760422635784388526e-1
36 29 4.05432842976669670755760499924e-1
36 30 4.05375741381862133068615506826e-1
36 31 4.05344408094554516885725433628e-1
36 32 4.05316636110166876726102110200e-1
36 33 4.05299429810653782242286989573e-1
36 34 4.05289793349904895766587178352e-1
36 35 4.05285446965047301142360833494e-1
36 36 1.00000000000000000000000000000e0
37 1 3.53936679865024227745607476125e-1
37 2 3.72195011723012700235516022469e-1
37 3 3.80845301330119931383869007446e-1
37 4 3.86204330151731671380782171353e-1
37 5 3.89388189208493742205659914316e-1
37 6 3.91841542932525628732499823590e-1
37 7 3.93370140271153395865417840370e-1
37 8 3.95504578531664954292768506998e-1
37 9 3.97085777388893407626392326005e-1
37 10 3.97721007402405948443837667261e-1
37 11 3.98344327673116554001991326027e-1
37 12 4.01170807131019692671608424314e-1
37 13 3.99186326959870581494027747721e-1
37 14 4.01136133358086817922069288959e-1
37 15 4.02217331818694471303792235083e-1
37 16 4.03074814906981895189396486511e-1
37 17 4.04421952271498630220451274434e-1
37 18 3.88787447315868674539680013413e-1
37 19 4.04245365511277615953813172253e-1
37 20 4.06090213672985818894366585733e-1
37 21 4.06450970157277506995802241277e-1
37 22 4.06485229815700391065291951381e-1
37 23 4.06170190631930659880350847294e-1
37 24 4.06489706186073682791774631714e-1
37 25 4.05736258931469286676524824974e-1
37 26 4.05748063900209813431885429645e-1
37 27 4.05687106469475457142692992066e-1
37 28 4.05534419679729821268020836972e-1
37 29 4.05500238427324665025816860591e-1
37 30 4.05420659376873222682915683412e-1
37 31 4.05373611857382662057007631870e-1
37 32 4.05342298292984853566498240200e-1
37 33 4.05315207271041878940412014624e-1
37 34 4.05299172532561008768437989316e-1
37 35 4.05288893894857936372745519166e-1
